feature_1,Category,Family,Type,Length,Family and Type,Type Id,Type Name,Family Name,Base Offset,Top Offset,Volume,Structural Material,Area,Elevation at Bottom,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Survey,Width,Foundation Thickness,Structural Usage,Elevation from Level,Offset,Mark,Thickness,Unconnected Height,Base Offset From Level,Maximum Ridge Height,Absorptance,Default Thickness,Coarse Scale Fill Color,Height Offset From Level,Perimeter,Sill Height,Head Height,Wall Closure,Panel Width,Location Line,Number,price
214,16,26,54,60402.84548771843,26,6,17,18,-706.930599489515,291.3241920999967,0,5688159.983615803,4,40696.6333572009,38174.802892922824,39014.43300177048,38447.43532482707,412.41045771220297,240.36381204830604,0.41034444010734994,-9046.549092511574,42.474316628939505,855.9679379168534,30.503546657837035,4351.919067596347,289.2888723822804,42783.83714303117,0.09999999999999991,45.70914524365614,4448897.322278321,-338.093946491289,73394.41157898428,428.2910561238805,2009.8850718100946,0.287737553088407,1037.0826696752124,1.5356415975536435,2.1714530238354035,176317.8444438533
16,2,54,5,109042.82657498399,1,25,6,25,-840.0100592049766,-1154.658413768196,1,8528239.07823985,13,38751.377890226926,38064.38819201348,40441.917999638084,38289.67103695656,2015.4425781491998,234.34499414749686,0.9894778720245144,-34154.10049835231,37.608796358623565,1953.2091922159623,207.04328592837865,1694.6113984432232,325.77205351980353,45382.70335841531,0.1,15.687423886662081,4031780.8093069596,1792.891564394643,28245.79049724676,331.43350426489417,156.6568517591357,0.10358829834909056,896.961559368702,0.2609238500462976,3.1620332436254026,176317.8444438533
86,17,5,13,41743.98945559687,54,19,1,15,-1162.790609921358,-1175.9822231141832,2,2021868.6505294975,0,39503.05284322487,38132.977609184236,38208.500940042344,38558.23534352786,3487.602568554732,258.80448826834953,0.4864615414896255,-37839.31323867983,35.83018496248786,2411.4246072591463,215.57462415284877,579.2961264569371,488.4832434510254,43078.06193106034,0.1,59.83550218965704,14586235.379684903,267.18055669518174,74333.03214733965,353.40853909569955,1118.6731445132941,0.8574474116498929,878.7459103043435,0.6270669145009349,1.6495214148077688,176317.8444438533
127,17,38,6,48617.91947791954,6,49,21,3,2900.306293700676,1869.2021088860674,10,4661479.788621444,2,38534.51908371034,37778.20952745236,37901.39345536141,38308.08554730842,1632.5642635434715,262.43464676057806,0.9238118194846263,-10210.584376624927,38.639718596003405,3845.281508240466,130.73456811310234,1151.1521589866948,254.3597029518489,42991.74864747082,0.09999999999999991,188.8792111416458,1450345.697407808,1451.154398651426,76247.62663509406,614.7798126367426,101.60144908012606,3.0191051085781426,1150.23351394563,1.873908256681259,2.905643980103318,176317.8444438533
84,2,17,6,62108.866483355676,50,1,13,3,37.783352808216705,1289.3712924915021,0,6942039.838052,13,39173.22236079294,38079.74557369935,39169.99001974758,38536.25881532815,4229.152566423946,289.51037050218486,0.03724957365088366,-23328.37842726137,26.620031513508046,1555.0179796958064,203.36144334421226,3476.384221976548,780.7470436931424,44685.28346382237,0.09999999999999999,116.34125755138217,2279742.2871442223,1774.1594683673902,73654.51242058435,-388.595457844211,26.283110721542396,1.190832584457469,1001.8890098698746,0.6515821825178802,2.7806522888905727,176317.8444438533
186,4,6,27,124383.87102628312,50,54,1,10,1473.7149996253975,-873.1012570242499,40,8463123.152558498,0,40837.446518216464,37528.98900361483,39152.764186634435,38728.169551669875,1863.6135255147856,241.96689593540643,0.5365959205715589,-34421.22071944806,44.686255002754386,2409.286965793904,183.6501052536414,1602.3215495512995,706.0834145461505,45067.29439133812,0.09999999999999999,193.2587914817908,10962698.055961888,-64.01547199287307,96809.35151483963,436.3816761750146,882.1048029486286,0.30197990067173963,883.3329698533389,1.3430407108100697,2.8154204347492042,176317.8444438533
216,17,14,1,1324.3385228430507,17,6,5,30,933.3214659278128,2289.944983190192,0,1721194.3392644257,11,41800.31871221735,38043.726529353604,38592.543542409534,38779.82344940957,4430.029525750822,238.58584003970424,0.6551682994588267,-26823.001738027328,44.00888755243574,4229.349580918574,239.38277144772485,569.0428074307036,374.74599402902993,43772.66678721079,0.09999999999999999,218.24288980383022,1593411.690840285,1205.8033962431632,71916.71752163349,732.6687111208057,14.701981445835488,1.224325971327843,1140.6869042345547,1.5669256938137701,2.152501737165189,176317.8444438533
70,17,40,6,44978.30094561579,35,37,13,35,1852.8360788107198,-1657.2489577988247,8,3381036.3672567913,0,40460.033764321,38277.339106088686,40362.88111480951,38192.93565535557,2662.3018619228797,263.0495502124019,0.5746230336622646,-11704.995540502481,37.17819080028678,1510.3605269508735,198.74840081851104,3645.854748035403,204.5941680355205,43567.022353321925,0.09999999999999987,18.30850873786954,11016244.344471311,-96.24625743437997,34570.40268917003,-290.1147188298525,622.4868183972586,1.6184185261193549,1128.3420515776602,0.3408912754500093,2.2239849518777337,176317.8444438533
117,17,41,14,2522.391688428176,6,26,5,24,3237.2634984250444,-1592.5130026621337,2,4456584.659185031,0,41358.153652291694,38610.836694381316,42202.824490977764,38009.10608598567,4826.334832930419,273.8556327232074,0.3002790995905461,-9405.587908731457,25.741976706179916,1247.1394501851103,126.28845335970324,3316.8911066948594,132.84783089766003,44001.272040634474,0.0999999999999999,110.83621511946093,11279522.09118633,1436.2372886861942,14265.025252304222,-196.12304110929816,1017.0666103739617,1.2784834469664896,1110.493079367078,1.1690988345738438,2.94951664705371,176317.8444438533
147,17,6,33,80203.5733693431,18,5,32,33,-75.3806893973292,2236.7227287776022,2,5219693.179264463,30,38670.107955909334,37861.66955639506,40107.98081220692,38507.07983833269,3878.5679488327037,297.43122423438206,0.40741683041097054,-11428.348567916237,28.528961227114003,4446.388680673509,25.559279626107312,1510.1515698858534,394.5141066532816,44386.408917547895,0.09999999999999996,153.46222610319657,6717410.370350906,1581.9603373234675,77518.34217835283,-25.451745311812942,2230.0182051815395,3.5585835838883506,1068.2058272892818,0.05260690109823529,3.2674387762604615,176317.8444438533
145,10,6,39,95720.13997037131,54,6,54,28,315.80893536134954,-173.203447398354,29,8331875.194822814,0,41275.43959757259,37515.32936128122,41420.94068115167,38615.19574337755,1280.5478131412144,258.93687664441387,0.3488568115118752,-25660.996298384343,9.90454846627049,496.120286565169,70.80106894309382,1091.085819422015,691.8559718398807,43947.47376362461,0.09999999999999994,109.21358238589728,3658392.590538172,1153.745233575889,30121.3814576756,-384.4043883286535,114.09234943113262,1.3031400451931625,910.9264778498786,0.9498073784897227,2.644268997845583,176317.8444438533
99,17,3,26,98120.75555231534,6,41,31,3,678.3600883760339,2374.932649425753,1,236537.8711443305,0,41373.13176810169,37565.8352942447,41153.53244834514,38983.28419675591,3287.5039373689706,241.9989762916928,0.9937427618753196,-30896.019208124348,38.56142737772873,594.2606619516887,89.65019314281876,1642.9475254951005,694.8040315675808,44873.90302837813,0.09999999999999988,180.70343039168839,7801208.104747999,-122.15298670663896,83423.78711767058,124.4496029483862,1734.3558119581483,2.796714955777897,863.0316708985303,1.9294536886409364,3.425454501845621,176317.8444438533
