feature_1,Category,Family,Type,Length,Family and Type,Type Id,Type Name,Family Name,Base Offset,Top Offset,Volume,Structural Material,Area,Elevation at Bottom,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Survey,Width,Foundation Thickness,Structural Usage,Elevation from Level,Offset,Mark,Thickness,Unconnected Height,Base Offset From Level,Maximum Ridge Height,Absorptance,Default Thickness,Coarse Scale Fill Color,Height Offset From Level,Perimeter,Sill Height,Head Height,Wall Closure,Panel Width,Location Line,Number,price
205,4,6,4,42691.398098689264,4,17,15,19,-1182.6493984753502,-1591.4850269982933,3,5921295.067637746,0,41112.66992234638,37842.54301825818,39901.70089028194,38399.34255611228,355.9721634139204,254.6090787713984,0.7181415248173808,-11914.342958335685,40.839612160499314,3747.103183320189,62.485886762043506,2973.6818310225626,627.6820348406181,44201.88264543782,0.09999999999999991,194.24526399301934,5594839.569633426,938.765074806864,27018.61780104008,742.3791139574307,1979.022568267581,2.0634385490559475,1156.744650292944,1.7524688930020305,3.6586985165932457,285157.9705273349
82,6,20,6,25462.404221594046,20,13,26,25,1917.0911696350904,1862.2962919048996,49,4520818.43407292,1,40353.3071791537,37935.759773820406,40327.60723876582,38730.356112761736,991.9820974592226,237.13702630496022,0.4380394733738624,-38802.80461550581,15.622784163193954,488.95533089976027,152.1298584777628,1405.4925050393833,457.8186359863719,45218.519886949856,0.09999999999999991,106.70169545126878,15246556.9709658,1251.1357691754324,97224.10790982853,81.97244043324218,2449.236192278657,3.4273780621108867,905.0673478743568,1.5812154575455912,2.151752241127985,285157.9705273349
167,17,52,6,122914.53890201576,50,6,41,3,-1115.9123138642371,-555.668347894856,25,3677199.2541350867,0,40812.3047572051,38201.681086173805,38895.813482888865,38692.38634850947,3295.361863582287,248.07229566958,0.8680611536586681,-2163.0488335898626,31.59938237823968,5804.714093490096,137.88692047494226,3570.686048884632,542.249061746372,43964.71380958051,0.09999999999999987,71.63204530638211,13017518.766725909,-180.64451904737103,14730.970623254878,423.9545880122819,811.2662004112882,1.334246502270112,1133.2358833395572,1.9517624202143393,2.117702296813882,285157.9705273349
172,2,6,1,67345.08047636722,10,17,8,35,1210.8826347072613,-1291.2642060891096,68,6619436.72442846,13,41794.203641953354,37533.85239589816,38487.191313336385,38322.93879772304,1429.2971769402757,257.0697532655523,0.07470650223079778,-23940.471125546515,1.9020362310204486,1190.1501868220064,221.89783519535376,566.3469616133548,887.3683823344617,43367.347973832766,0.09999999999999998,37.890661194500886,1864282.45507553,1721.8260481139878,51178.035225020765,499.6595944073342,1835.8607784616504,1.7300613136038026,1112.4885934558347,1.428452465195497,1.2950630158074077,285157.9705273349
91,7,15,42,51582.64648454894,6,3,52,3,2888.326409710595,-2502.7530575897176,83,12400.409187248122,4,38436.33458025685,37877.732654475054,41653.738903879675,38352.9136958952,1732.9253523667157,288.58670670944133,0.41009432168695636,-12549.106374181072,41.362315929655104,1234.941869331751,146.78360203546436,2897.326941556722,563.1857709672538,44807.365424108575,0.09999999999999985,38.09894757391021,9114905.562408838,-5.832294881098164,20434.18604977118,-345.41556475755544,219.5985052714506,2.021197866740779,1011.7219528872432,1.553314756848021,1.123515644365975,285157.9705273349
159,2,6,1,60586.55321944587,54,13,10,35,2275.749731240365,-427.4712182846192,1,4474686.889823468,1,37509.52944490208,37710.267393160604,40917.71075865663,38368.44379287769,2902.63118201172,263.1821070237127,0.877377726275165,-1217.6153295143158,3.477708132115059,1685.6379458895976,34.64749973874567,947.0124027270987,687.852677053711,44907.380575186544,0.09999999999999999,17.12571811561355,12708709.149742883,218.7877737459122,10369.009728007211,261.3732876065028,1204.766985351362,1.4914509464546315,867.7652614339515,0.9109504213353445,1.878544252054408,285157.9705273349
129,2,6,6,104556.38172996062,51,6,5,3,-69.56381503877537,458.5907096341284,1,5852112.347199772,1,41402.32546158364,38161.30884684476,42100.888940604425,38027.34151813837,4786.283267350238,295.6549333206101,0.1571534160973822,-23814.907481867813,40.00402805793357,1225.652805054389,142.3744263420868,3508.454468542492,196.54772976940595,44819.70034587653,0.09999999999999994,113.30353555269735,167137.664707708,1421.4056636247576,8677.249471771545,664.4281221738861,294.4292209886243,2.123727177551393,1210.6903674539938,1.0018835169963594,1.3098393364994703,285157.9705273349
142,2,26,26,63279.890035034456,6,26,1,14,-456.807912252808,-1984.6133500568103,73,1888215.5857411255,1,38502.199203795026,37881.2655310092,40333.05951281989,38076.90064002989,4121.371877923917,269.148017139669,0.44822024126157456,-34817.18260490938,40.40108777931234,3255.4158955627267,20.552989890369513,2954.7757630458027,369.96029459136935,44318.4311053928,0.09999999999999996,169.43234296517767,13902150.41276168,1462.2305679520362,26825.570147357677,587.5850841645455,2675.022319843134,1.7421396436743883,1170.6965473900038,0.7151540904208595,1.6140627191574453,285157.9705273349
67,3,5,13,93142.55642059993,26,26,6,24,1605.7828333651255,-456.91111196376914,0,5807349.325803521,0,40118.458254539044,38015.40994043812,40694.567127257054,38521.09973386656,2536.8933704729425,238.93964154687148,0.8450430359679527,-5836.15944369245,17.396009749173984,1823.9238005875104,110.2555188492644,3624.6178308255276,736.7696488625486,45307.76422498694,0.09999999999999996,161.97775978495002,14944153.701185156,474.8778384218674,50204.43232738502,-366.8761878293675,1976.8355314172286,3.996740199625822,1056.5203349871354,0.19165534947147655,3.687176059834778,285157.9705273349
246,17,13,13,86634.78452617499,6,25,13,24,1997.9128158027593,-1945.0380928609718,27,1571375.0159222127,1,40619.9998744553,37598.968796072346,38768.27827164333,37889.03832201903,2628.8871163063995,255.0660799760526,0.6754315587983573,-19979.34172591776,24.905824526349353,1580.7942038785027,93.37747015358576,2904.237494916736,113.0270992070665,44041.55179827989,0.09999999999999996,81.57914459128217,2639936.1884313263,1515.4628328606996,94211.69278037532,214.62630094817314,1292.4004651457205,3.6935502023336855,1073.236925798018,1.4013180239272465,2.867237956524593,285157.9705273349
126,10,5,5,93296.05065655366,13,21,6,3,2707.805828048203,-1602.6752018017564,64,8902378.230634516,0,41381.591163210585,38045.96473560458,39582.24579710967,38255.651202935784,4004.17578375896,295.7142239631988,0.1513379778172782,-25031.272109658326,23.66839304499399,3834.455925747392,236.7000390338076,1251.7537501929614,817.780200169863,42971.50071354172,0.09999999999999994,162.00979156928696,3272159.0129708354,1889.66937063567,90833.98549655147,372.8025051820981,2415.5427311755457,2.9758089703780666,1118.0189752007702,0.6542860292570187,1.5612819775432831,285157.9705273349
81,2,13,14,89991.51908728803,49,6,38,2,1427.212206714244,-676.0559738026989,52,5204351.819130281,14,38324.79036441204,37578.620599794835,40944.83073570094,38514.40168921931,1905.00411627433,231.9635935036264,0.8389435927403469,-14349.114770262833,22.995632623988232,4442.847551123008,131.61046978063513,1023.0872223876303,645.9969733887337,42639.12464943441,0.09999999999999987,45.11872238880386,3388134.2685599476,1032.484914861101,61972.76971156661,-114.85792288752668,314.80455103241644,3.505402413152162,910.3763208447917,0.9662165221591483,3.2359494738787276,285157.9705273349
186,2,10,5,105642.43237675526,5,5,29,39,-512.7653093661036,1651.2809335373295,0,2297029.8638538173,1,41378.7843822895,38007.56560104756,39307.47986133262,38449.0676786702,3574.516369867758,262.63579753217317,0.8773871481202012,-2972.8445219398127,13.120419562214936,4066.4294312813367,37.44213011669314,3180.7052264967247,268.86400836788425,45198.988890458386,0.09999999999999988,125.44687849375107,3958137.2771962928,120.78933385836962,79422.12940047013,-64.47185980418811,1932.7009794344056,3.3558136964802023,1162.688397691442,1.525976786526176,1.1872222465809947,285157.9705273349
78,17,42,28,22734.11289839869,13,6,1,10,386.2691907465685,-723.5835650315946,10,1888697.6185223549,0,39417.297459128145,38348.717420043,41452.32739782973,38603.91398416693,3607.2081171588393,283.36903204237694,0.1495259393668199,-15022.693138678238,23.669874757980292,2012.8764816325101,121.31636196353891,3617.4593250280636,864.116301020367,45063.34670388275,0.09999999999999991,149.59378783535033,8051067.899576902,445.5387847559134,33486.83340564726,-69.19380982988281,360.3441626608167,2.5309007818969635,1152.9032317942042,0.8961113793789339,2.317369181057164,285157.9705273349
