feature_1,Category,Family,Type,Length,Family and Type,Type Id,Type Name,Family Name,Base Offset,Top Offset,Volume,Structural Material,Area,Elevation at Bottom,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Survey,Width,Foundation Thickness,Structural Usage,Elevation from Level,Offset,Mark,Thickness,Unconnected Height,Base Offset From Level,Maximum Ridge Height,Absorptance,Default Thickness,Coarse Scale Fill Color,Height Offset From Level,Perimeter,Sill Height,Head Height,Wall Closure,Panel Width,Location Line,Number,price
23,18,6,10,99559.59048393738,13,5,32,7,2933.388412828165,1597.2161845452138,70,2187897.783192216,27,40548.20766036504,38736.606474709915,41700.89118552735,38580.2361362607,1225.743171196743,252.94518633121695,0.47320499605350297,-34030.11244859496,43.46527763989545,4715.621262819718,89.9601052754703,2736.2429988870176,870.370561117067,43205.70988316928,0.0999999999999999,186.7896704829638,6544834.532915308,824.7671406687778,88242.43526937386,-35.11754103551078,2582.045228434207,0.4528960635800723,1003.6820788891897,0.6977998266703433,3.8931150988554886,262324.3735539733
135,11,34,18,73439.65783008384,6,5,41,10,768.0992217135804,-559.77023163422,1,363667.62078750686,0,40152.38255019457,37925.431944495904,41583.39419206082,38026.661349060036,939.9196551247036,257.2126333630566,0.8291523333307826,-12816.259243970835,47.468703756065146,2603.630691143539,73.5125184933707,2895.673602147043,215.94174394682497,44496.55833242823,0.1,193.62404331968847,4934117.583832525,1982.8494562391115,36994.68405276259,652.0898851700886,2560.9137970069264,2.7152390537748716,1176.2014932055074,1.1007373638490512,3.6894502134965363,262324.3735539733
158,17,1,5,91106.08287313684,41,5,6,24,1102.7175496639293,993.9068214872009,2,2158968.8697879585,0,40263.695367318134,38685.64779920662,41149.86673513126,38157.599765896426,108.84424129887064,254.58651052416278,0.9157819303366562,-16413.518251839232,42.33076564111152,2579.2000084363535,169.90624178336606,3935.434997039899,783.1937497222957,44605.630097903966,0.09999999999999988,73.35911249733262,5555686.902734996,1218.2107446090927,63325.525377115046,-371.56305336637405,2254.0255600635737,2.8458106027986423,965.7178156574232,0.7907585487734587,3.093288958509529,262324.3735539733
11,2,26,6,22469.737798031158,1,32,12,3,172.4779618950472,-200.92030057640295,10,6378865.481472391,0,39215.66921751578,38310.522058355244,38032.90120885656,38339.47597670408,4091.4495034621127,288.7375605135038,0.24877864884076217,-23161.221461787565,24.216245500262147,5621.443724777844,165.3186551893398,1573.960433194945,415.4543179048722,43039.96361876662,0.09999999999999995,100.73425895079045,12788786.257090898,-172.48234534332963,57075.53713144933,-278.1141842838906,3036.243699194648,2.127010203034021,1033.4482675096194,0.6246096376804096,2.239784057905076,262324.3735539733
262,17,21,46,63173.34017345939,26,13,1,29,1799.399185466944,-570.3625739459765,0,7772815.312375751,0,38826.29176547987,38017.72663801923,38091.862271327846,37990.875160475895,818.0433777993912,261.51605074275767,0.33448418695209303,-474.27971922556753,39.73070212302685,3755.0830014030494,170.18685004081502,3494.992494763722,283.75833657472134,44603.95335224514,0.09999999999999992,232.15665108242294,7861005.622262938,1133.6868512823664,21406.27151454814,662.1412381236369,169.48807889289418,2.394265328683724,1103.0770343043034,1.2671200294449738,1.6668442031798198,262324.3735539733
76,2,1,26,103618.96700395008,6,5,52,24,-341.93919738297575,-559.4272808476667,83,2789606.666870028,1,38195.755688476565,37950.08351928163,39407.29203701076,38844.47258669949,4223.241384865418,263.5143613907572,0.19052584323642208,-30190.98598036371,29.699944888333984,1681.6338661471843,40.154606088780376,1830.6717797652593,445.62794360241105,45029.67979064033,0.09999999999999992,197.90819774290418,4552194.621500463,568.4719747410857,22490.80678846896,364.5453174231567,229.80731572846486,3.379712565253367,993.8623603314435,0.3930955883167413,3.806645021878029,262324.3735539733
106,8,6,6,6115.247028336604,1,5,51,19,-659.3945299586666,385.01004585469855,66,7060270.881670719,21,41553.194981816065,38015.356366296844,38452.30789932559,37926.18874368786,3490.654824259026,258.2674066159719,0.8418105689008053,-18680.022659693015,16.21481473222578,115.42263781803307,168.68443789901096,969.7699980498473,110.78621457513958,42955.80357421307,0.0999999999999999,27.70984260940162,7698298.034716463,1695.796238892455,79931.45515047883,-29.85520591318442,549.4382916007316,3.518088754574502,1096.4383610755015,0.6092151815662121,3.7749560128538864,262324.3735539733
137,4,13,26,41207.115745495175,1,5,13,3,2952.8112976348593,-2027.7065297584259,32,10106591.485522905,30,40507.867074817346,37769.550655782106,41772.70656963677,38730.677605970246,1102.8579536203733,245.2318936545637,0.06031842864083903,-5347.580005559852,35.149234292991025,1393.2965839940794,124.17080981431472,3412.5680711443806,435.900389447011,45029.92982785101,0.1,49.64443789717592,10690142.158656312,2216.4261425743034,72605.20061780774,-104.05049815740023,2684.9114285216183,0.6640847034823674,909.9484589197953,1.9874280451837996,1.3550663089772548,262324.3735539733
149,3,6,5,121390.29385279727,6,6,6,39,145.78347201414704,-834.9817454262231,45,4062419.573348993,0,39753.82489331132,37776.48849599711,40374.89246518616,38980.30029289029,2539.9203656875134,249.802682674476,0.4882544826794437,-37940.951712977534,31.5349671748568,1277.030927923251,41.91903169931905,4221.515214083698,321.5777220633586,43149.33943259147,0.09999999999999987,213.41461537848164,1240812.9950024239,1722.965169838386,82585.90729857783,-378.6899255855551,1733.254262106501,3.0188553205349837,977.2816655885379,1.2852254225086674,2.9028377463546384,262324.3735539733
43,17,13,1,9712.541801559331,44,6,29,3,-97.93844402131595,-1610.076189277522,1,1034359.8305671879,0,40791.011780407345,37933.290934706936,38526.07130844407,38791.84118307459,3570.0289427169287,231.39764695297458,0.9397821426628001,-16109.986991668367,30.173988175798517,4934.097482901726,49.377545869856334,611.8470656923575,397.6553261159031,42635.77384830049,0.09999999999999992,246.8981468079612,16150350.922878018,1828.9247260426346,24878.76777274399,784.1738022714089,878.690216259254,1.5540757235635114,871.8827811144433,0.21104383546691108,3.30413860198506,262324.3735539733
247,16,13,26,60047.310291653615,6,6,1,28,-220.1754909752541,989.0940817258929,8,3204291.8359012175,25,37994.26844883807,37969.81018424112,39073.245009018385,38402.64905278433,4655.812766980985,240.40045840583952,0.8809639349519123,-37731.36395142587,36.62632504979053,4905.040017546014,241.8945080194606,3005.60718579157,751.013648352178,43978.310432317136,0.09999999999999996,49.94109782963832,631306.2771982363,-258.6449686455695,60646.39579680399,478.7789337222947,1799.4362124686322,1.8612233336950408,921.2527166242332,1.6149087065237981,1.7711896288984663,262324.3735539733
55,18,6,26,41821.96938696738,52,13,13,31,2880.715909837038,2453.7625232095534,27,1152435.408091912,19,38195.62924613938,37547.587296000456,39518.76692378251,38107.36115302654,2906.2331255325566,262.55994888432167,0.48111338063163844,-28976.10469082642,35.14235072790409,4651.514532647334,192.6273982215684,4003.505718389081,692.4783462115721,42632.06760460086,0.09999999999999984,199.9483255433628,5132865.749705188,2254.8091814116265,57574.82647291418,80.00795302051773,1241.1769405043253,0.6907729996379857,867.9845676310027,1.0156484657654488,1.5978957004049517,262324.3735539733
259,10,40,7,57077.07451922967,26,32,5,31,-577.1933084670816,-422.3103467868664,0,4528119.093830989,0,37584.32693456218,38097.220214427536,39226.90227595956,38514.113270513364,2999.108324948046,269.9427947640671,0.6412076881688253,-18403.583945000348,15.987539313189442,276.95485920498277,161.66204908879072,4270.561742070652,287.16499268099636,44341.81797791939,0.09999999999999999,118.29413043538791,5713155.468988771,422.5068342147629,84835.9647402681,443.23386351912234,1225.4244499187464,3.8971167772715596,839.4005774196421,1.2989176013874748,1.346295865144212,262324.3735539733
123,17,6,5,122781.76261301374,6,13,54,24,2145.9759106643655,-483.95266489529786,32,909306.3189433215,13,40427.87509886074,38233.25035973061,39267.91702972501,38175.78954468397,4620.952580896175,240.64758867623294,0.5857118610355719,-16511.379993119077,34.74756757924371,4675.790547245191,67.45124201947847,409.65701053882066,439.44201584687147,45357.012262259406,0.09999999999999998,57.34137026388688,2914333.2453163164,-106.14974521199531,70525.19033470306,-221.38551255641096,1519.2879054084945,3.6889224149566657,1046.1679758001098,0.12798548078231575,1.4084291167705496,262324.3735539733
236,17,52,16,65658.13174796753,43,5,17,7,-544.7035494653921,-1363.1923939739183,72,4423384.700237147,0,41679.33261194443,37867.70464359806,39735.04171509892,38448.31671624273,3270.2285271142086,294.28143262041533,0.7863011303831944,-15941.392463334458,28.21383115104869,1733.2290492006487,120.54479373902699,1813.6659488698147,192.89341398429326,44641.35215028635,0.0999999999999999,41.97312964095175,15995770.210816918,-128.02535842460944,40907.5788827971,310.8244189711611,1992.7991075217092,0.18500445449392178,1091.0512135515605,0.8550175736209207,3.0163091675361926,262324.3735539733
47,16,7,1,47072.58516175589,12,5,15,10,2181.786249218291,-320.3648651164731,1,682787.9486782845,0,40204.359736430786,38561.06071717992,42148.8044715941,38983.1555704869,4652.476322564577,238.82166344510176,0.6000213801285386,-16001.55818219795,19.46480224083254,822.0421255594955,43.5412434688306,459.78490768724936,789.2079087959258,44711.816193536506,0.09999999999999996,205.33764759627675,9790951.383043602,52.675004082829844,90646.80764617659,-93.77924083372596,1313.7412538113767,1.1559513018646648,1226.3688676121587,1.2500049165186335,3.471137905966707,262324.3735539733
182,16,32,5,91247.45040169654,35,6,51,24,-1087.9601866496241,-416.1057920533676,62,78243.6312141391,32,41737.22715959321,37971.295847984664,38370.06343241626,38488.25260288482,2822.4792768313964,272.6841229624307,0.04002665357234947,-7025.9096889116045,42.79957813341551,6012.16029334118,30.608747984929302,3623.4570908833703,250.03827473834218,43030.41008328723,0.09999999999999987,206.925765149928,15674894.1046497,1779.4258754784187,22665.69785739986,163.58040708403507,2900.5977853798845,2.807925769469433,940.9287550176066,0.06633940646822767,2.1572670124441844,262324.3735539733
224,17,1,45,30380.252553097722,17,13,6,24,1505.8095890312252,-1919.1884173146464,26,3927608.536836089,19,39437.20613146173,37644.389429306364,38449.33452204812,38823.63057761803,3691.849331755576,234.8925691962544,0.9985291033892225,-18305.281683077774,4.627069745015522,3363.4926636155737,125.53313831909173,3857.6793436338594,779.4471362048689,42915.36229567018,0.09999999999999998,56.25813462833895,15433683.570206717,-339.84517048524503,48919.03230290497,118.44415276337475,948.7991315015908,3.946682251585715,948.5648964762611,0.9716762530362575,2.598372339043583,262324.3735539733
79,6,30,6,118901.4587937484,13,13,44,35,2248.1026518779295,-552.5386447929925,1,1943415.7813605748,34,38456.34473309376,38469.47955949036,38740.38254148571,38250.12413221838,2122.824340884607,279.9564575995396,0.5035492624165112,-30446.967384408323,22.71405758555865,421.57612798123216,175.70224219721916,3291.497262329746,795.4849490647665,43895.33484760583,0.0999999999999999,59.395361833296306,4893698.364470556,362.51490871382657,66628.46191730959,891.4673096157444,1819.6037299955876,2.8839504178215103,1216.8477884651397,0.4381829317863766,1.680946785983996,262324.3735539733
50,6,1,12,64837.84323382633,37,6,13,31,-940.1531442605817,1025.7540136493808,50,5177586.029534577,1,40157.488728850985,38423.98073814451,41125.85038322907,38727.21508577213,3201.2158124997677,239.36801144318872,0.8658608758597256,-18332.820529550885,26.538474728835098,5178.486726941855,175.4607004573921,651.0140092585325,747.1677734788173,44404.412926193356,0.09999999999999985,154.15739381941373,3486795.9912130362,57.613983363400564,49989.31772360172,477.7405843436818,875.7034754070606,1.2749112478321183,888.5402581407377,0.9739257899687181,2.1684979301539697,262324.3735539733
192,16,26,1,95199.17995372084,4,17,5,8,-205.0418526266235,2162.913372729825,12,8520116.947097428,0,40817.46240640747,37879.371521940535,38401.5580892929,38344.62663412348,139.29923396319168,259.897498902023,0.1930415348571599,-12825.275082102595,25.000271556806062,1407.9868063010222,14.145378133515926,2319.7816964518215,760.3551885908654,44444.07686364954,0.09999999999999996,60.727230786095035,14803367.432990627,1420.7355717405721,81210.61871477643,-169.96577220034527,407.6119556496263,2.151426724956058,1049.0749679182265,0.9941244925904558,1.1025714336368893,262324.3735539733
69,3,45,6,56099.73491067163,16,13,13,35,2266.7462706391175,-1792.598585153988,2,7633171.250793546,0,40879.76082805691,38108.383874520296,38002.258075636615,38426.004606708295,1989.2501596717393,281.2893203552296,0.06491624270110719,-15176.481701423763,41.29356677265968,5109.0992452995515,61.91311500523253,4102.625440497841,519.4229658578369,43188.47270980834,0.09999999999999991,95.15886382395549,13418020.14328579,2163.1501277293846,88130.92025931993,622.9758682652696,2230.0100919794504,3.8273682696198765,1186.5468872615666,1.1978537773129212,1.690458998291208,262324.3735539733
1,17,13,31,92269.726570661,5,17,6,31,3098.7998436391035,1113.0222938013453,1,10192376.498455875,0,40197.75396943956,37822.18986355881,37840.1614004649,38061.00253037591,1128.7771986008381,261.6746694229873,0.5399522928679282,-4765.366885889518,24.182306564174024,4929.162644104314,237.00213812640197,3460.6667201559667,450.3866088027214,44099.27238443228,0.09999999999999998,38.19867283190763,6782765.9045184385,589.0258573081267,11113.437733309365,729.3938293611184,692.8890920397067,0.7248562286033899,1213.2653594370363,0.009187678054969783,3.4261446638800868,262324.3735539733
191,2,5,13,79335.3376649073,13,5,15,31,-420.0597810740459,-2250.7118514393483,8,5881833.534246979,0,39367.38352146765,37934.943655342955,41719.90059560472,38307.2791768639,2949.4340050065157,233.14828305400314,0.025896563318853483,-6141.345599357679,42.96235036121431,4313.250097802366,10.83025643478328,2811.741132642941,828.3627291593593,42917.155427888974,0.09999999999999994,195.3925377049397,13403452.774326647,84.17793259189796,84058.54154409045,145.40465078256352,2450.634884468527,1.5729349097541356,1147.0806357297922,0.005405326244054098,3.3773968201119673,262324.3735539733
80,2,9,37,76883.3017855243,26,44,6,3,1462.6772355321364,159.51952143919198,3,8873385.175395288,25,39787.537786167966,37803.46132392042,39825.44728253386,38958.065907748656,3698.8187495832217,283.74430384043336,0.36566348775973223,-12751.175025155717,4.6833680887232445,1644.0722829691558,243.1967355019093,3633.73194719499,142.26567997881733,44025.31830253121,0.09999999999999994,151.28375321322963,9895976.138316618,1524.3924897216439,43784.20986778516,132.9610019576512,957.9161147615436,0.03952329794777665,1117.5070534039344,0.07422761863583949,2.8785708231865046,262324.3735539733
120,3,26,6,40306.93104952715,38,13,6,24,-60.840591532194594,1882.4560218480592,30,5855507.788775475,25,37664.02187491649,37921.835589559836,40879.700159681066,38896.8717574905,3284.6869409941114,244.38879129490127,0.4739153727666231,-3483.6487147932057,28.88675980061548,2212.5297365565307,118.41083396726043,2760.48741050652,373.3851187860962,44753.752914379584,0.09999999999999995,185.07090168242948,2875609.0146417394,1391.944197586009,26511.413584107908,-190.36444318001134,1158.3753898266518,1.9970509914226042,963.0902049298568,0.5047183610395816,2.44713947511371,262324.3735539733
73,7,32,6,123366.88708359093,6,17,1,29,-1047.8208309998274,-2358.825501576591,1,2941717.93152604,0,40362.755309848304,37982.373620475264,40256.31032509479,38026.64016407067,3579.7205252525423,274.61055442878444,0.5545050478673176,-7539.535358856563,7.073768316767371,5562.294927611444,15.406508385507792,3715.5515909832397,199.45995745136793,44877.97284542559,0.09999999999999992,206.56287121611078,14043181.41569466,-58.8998388581698,39549.56993956423,626.5939763946305,1191.2971879242623,0.017323173610685583,1062.7905913850295,1.8674875098986128,1.4423687443728355,262324.3735539733
