feature_1,Category,Family,Type,Length,Family and Type,Type Id,Type Name,Family Name,Base Offset,Top Offset,Volume,Structural Material,Area,Elevation at Bottom,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Survey,Width,Foundation Thickness,Structural Usage,Elevation from Level,Offset,Mark,Thickness,Unconnected Height,Base Offset From Level,Maximum Ridge Height,Absorptance,Default Thickness,Coarse Scale Fill Color,Height Offset From Level,Perimeter,Sill Height,Head Height,Wall Closure,Panel Width,Location Line,Number,price
113,3,1,26,28620.278153900996,54,6,1,0,-613.1667411593013,1321.1399831388235,0,9081604.814562319,0,38561.49792890998,37751.875307864255,38586.673437951446,38364.429463297885,2674.8787781804667,282.9676337980355,0.3885235716700277,-7666.339816677071,0.9095947431311424,2380.5283724486367,117.9980642882336,1509.0100665202604,700.0467180413171,44829.82301106175,0.09999999999999984,147.95819042677783,16507887.216083532,661.3103412173,20607.58543562735,494.26633662803556,2000.4599712848556,2.636424302474377,1138.5739874116407,0.2670281382507136,3.3238175903420695,155748.17635582486
24,17,5,1,8737.776906893536,1,54,6,15,684.5454255215598,-885.6622950804485,8,8771541.928950595,19,42058.78293792682,37853.64785857119,42137.711919434914,38358.70839142235,2262.697153149526,262.1486327574771,0.5340765856222416,-32567.408126788454,39.12469694085159,1910.593045829935,115.25558855140511,3326.3970313993905,842.7386870611514,43998.33048431876,0.0999999999999999,33.87903820078424,11233474.988659984,2198.883737396933,77189.62946798261,808.8476515766788,2387.3877967706385,0.6689216559082856,847.5316449522585,0.4302868551528083,1.548977157921672,155748.17635582486
158,3,44,6,91793.09908066296,52,6,5,24,2713.26980239338,-1501.1867683253201,3,8509612.741240531,1,39957.393965987736,38679.78837448702,39051.822687397,38959.404484012724,1.8788503551247615,233.47946437129363,0.22865928506658606,-17818.866466549745,39.90325441318527,2331.609334259921,225.71986130112137,2876.443698254011,467.8131029655786,43281.69071427311,0.09999999999999985,99.93151604186363,8107087.155035167,1612.721990019966,15908.426911182296,-78.38721962264833,1156.7561581272823,1.272440047043582,1153.791436706376,1.5102069097680462,2.1166980859297646,155748.17635582486
104,2,44,13,113918.92845948559,31,54,12,35,-907.604415310369,-674.1650804944193,69,9535125.094765114,19,40355.41753924709,38491.26113049339,41681.68503342504,38367.03197646587,1251.5931509410607,235.93885353495244,0.5961058445917583,-23497.17572166754,8.461639304307045,5853.044443777315,85.79878603098896,2709.9726894802166,179.46368439061268,43089.526964915945,0.09999999999999996,59.84890392543473,11083637.706312858,1183.4014501949441,42198.68707092303,669.5924505649846,2841.337478785224,1.3896531821721658,816.4280247044422,1.4303939325807526,2.8709024396355494,155748.17635582486
150,4,6,45,74129.98401886242,26,5,6,35,326.5491617430034,-1552.7657798951664,43,6304317.745741722,1,38554.04219969429,37789.677411550074,41668.021794972185,38306.11053574677,3752.2456418387924,298.1545025928957,0.7898544010540722,-23049.905473171126,19.741380820921535,4602.282452419963,140.3351685106433,437.1329878242717,594.0364215262865,44422.572024396366,0.0999999999999999,65.88132285068116,10052883.457385352,849.389742872977,45290.86306309228,803.3577161515,1198.1457569007853,1.7859000101483997,822.980838055091,1.1184419216916257,2.941368346757172,155748.17635582486
244,7,8,6,9216.68579844499,13,5,26,12,-237.5858704217926,410.3370765211275,26,9755353.201444816,13,38681.22229915549,37657.439730176964,41726.93755633044,38169.32009800507,4117.944057993617,247.1739356711738,0.8379743836358094,-36161.8727707019,30.759566344437523,5696.726540661867,238.43044172004335,492.535165584425,548.8571457889834,44878.76609765075,0.09999999999999995,236.97959116392036,1989815.6740652483,1407.8109106028312,81721.99561962398,-136.77283195834798,1890.9494407890566,2.0496407169789626,1067.5797461009836,1.0501331327732768,1.8293773140625187,155748.17635582486
139,0,5,5,2065.8361771607792,6,5,6,3,-740.4935981765125,-682.4215414124544,1,3727883.6672124066,34,40827.86037671908,38488.36538364594,39375.84406934686,38426.82183580158,953.0165491699271,293.4925807979396,0.3097849475384732,-18793.4761140795,32.29082313005321,388.39947674890516,53.70415814024263,2364.9972323017523,163.364062692444,45132.797615932235,0.09999999999999994,177.71430162248984,10937928.052045919,-217.02221457341534,15741.333315721748,462.414152802143,2172.9994235689023,3.673095695000216,1197.501341042342,0.9434313828372012,2.792053420625186,155748.17635582486
35,2,16,13,51149.84253794851,6,45,24,17,-97.63502275390056,1136.6591133652828,17,6131706.997166273,29,40609.4907673322,37839.4736460615,40784.18941488999,38057.77341205945,1801.0104021362733,233.1760882564174,0.49120877751308445,-19699.94681559765,36.49649268043379,121.73705934921306,159.05286873618982,2964.940837517907,311.2506973914383,44052.33414688931,0.09999999999999984,165.57421134313614,9357600.342060616,1514.9647590707525,78528.64533310343,640.595012662898,1881.322546845505,1.2010318319237059,828.5181837898584,0.18426734378896303,1.4945291685127386,155748.17635582486
131,6,42,16,125981.1432596298,13,6,13,24,1490.7181385649255,1164.1019543256748,11,7245966.168824904,9,40258.644575117985,37628.41794372744,41665.859889302345,38764.7701337763,2401.6559682196225,263.20442807551495,0.8012563560224195,-10589.291804390414,16.023507609929688,3642.4049969519956,121.6755627889952,1472.0084678562084,305.9036210479162,43532.46245308321,0.09999999999999984,50.97396456495846,15755175.758357257,33.71825056128529,84504.40122352984,592.8071921979276,1460.259524922649,1.5517770421061003,1164.3182145042288,0.05642003808503304,1.5531888699107381,155748.17635582486
242,17,15,6,1799.696458582509,5,21,6,36,2205.0613295011485,406.86154460863736,0,7811707.286173347,1,39592.27830436806,38694.9432753837,38880.5563533597,38372.540156365605,1139.6470144923533,238.10525319476528,0.2722582527306111,-24101.92297412514,25.29304500091397,168.4095751039803,39.873254259927485,1976.8363156956816,427.2325065274556,43983.91651778995,0.09999999999999984,133.85028419757543,6190665.605759047,203.22755122097237,64106.75098825349,-222.45020568842202,458.59434678914477,3.958584954454517,1166.004587561344,1.7195884512855029,2.563055080402132,155748.17635582486
128,2,13,1,12359.033168652304,51,26,48,3,691.44974920962,310.0484406266055,56,6244821.745268597,0,39650.2897165165,38000.70457563448,39075.99869041429,38531.19523128833,2898.2162202164263,255.6227327640907,0.9598774848386342,-8856.215759699568,9.888277836404047,72.41562097020706,40.49873128882792,4046.1667597852497,768.7898679697677,42954.22874750849,0.09999999999999992,99.09143023053424,3350887.1696519167,1012.551093688736,40118.23451806953,-347.4030095827362,514.497755568638,0.7479065283016504,1079.9463142859897,0.4396753220052283,2.8409268872944473,155748.17635582486
179,18,6,54,119433.31233833989,13,39,27,24,1440.8151751714304,1308.816817889473,51,619255.2813611713,0,40194.91111065463,38135.22552540274,39693.12971433285,38745.23125360367,3259.8591854728506,286.4697108936603,0.7358424898322087,-15766.646068527352,37.03105549780445,5100.57376233532,202.28492415986068,919.7236286840739,228.18305750838297,43209.6456894055,0.1,126.53084119648635,11485503.517039157,-284.4031597327865,80999.53761391515,835.0951244236574,221.67897348067245,3.27038641979667,1087.7743168941738,0.8199642225599733,3.0077097332653553,155748.17635582486
181,11,47,5,119559.27548577925,5,17,35,9,1384.924145005442,-1378.8451416828798,53,4486807.027517577,19,38221.89057597252,37504.6107681481,41980.49030754763,37983.54601863051,1045.4921878417983,233.4844981316006,0.2694116974459356,-5420.262165166896,8.890513004776784,2381.4582866439223,223.3258760293155,3177.5700960194367,451.7773215529318,43114.60379461509,0.09999999999999996,163.8679034000904,7280804.700371391,273.897830831271,14735.684216107264,406.4245984046305,1455.277281815456,1.4662664742341254,982.2458574504665,0.9877068999141125,1.007292016421746,155748.17635582486
60,17,1,6,116195.66299815293,5,6,22,24,2572.4151571357866,2309.5515115163553,0,3542791.347016279,30,41210.09936795422,38657.31561693726,40095.969394687796,38790.37722583495,1188.355749676155,250.4979220020287,0.19491728007975118,-14028.375050492876,36.91047258321588,78.12882909873069,173.795467089486,3670.5141958724225,773.1053020510057,43655.88630204757,0.09999999999999996,247.28772202607107,15888607.29913445,-197.30666441662115,20318.10216137641,748.0859099806512,2743.4734194407724,2.833319408106285,1212.3048941326283,1.9463831485520982,3.5408460732759206,155748.17635582486
88,2,6,26,75683.26754850562,51,13,26,3,-145.30236966836924,2485.4628619240702,2,5973040.829917448,21,37527.379552151775,38345.78188209135,41899.10323540901,38102.23718816074,4129.685423374811,273.9263490207542,0.8535134366494497,-23485.45152667626,43.62208408685275,1234.7758902218293,215.34736522805252,2220.7708841855224,440.2745083121407,43030.634691412946,0.09999999999999999,160.96302029772033,7243140.392246521,177.47088867281684,24054.188188017015,151.8396236221099,788.2798600503504,1.6102786637492201,995.2706350550216,0.8741401324119042,2.2952647506171915,155748.17635582486
240,18,34,5,104647.59740727638,54,54,5,24,2052.1703778785322,1579.087131621778,0,1671264.0755720267,13,39238.71633121811,37974.140152420434,39366.4745376163,38977.337994573216,44.28400074582862,249.90329531083086,0.6013313269725277,-14665.348832605156,7.048944229611004,658.20097946969,212.2086300151826,799.6424993106448,508.2476356907085,43853.3898298412,0.09999999999999998,79.07291440635707,7557741.705702266,1113.6255266963908,69594.7671101921,286.04087814322213,210.69548610186482,3.556015570757747,1240.9332368834314,0.8417853606710783,1.771003442428034,155748.17635582486
231,17,13,6,37561.676356482116,17,45,13,24,1067.6757457163135,2200.3507758316237,0,1889369.3185741266,1,41889.873309613366,37590.53612514106,39349.01584936655,38584.38833413275,1131.114420138995,266.48339198820645,0.30509634977542055,-9368.917219222887,39.09120431596003,679.8402893777954,107.47314046689462,2730.460292397535,685.1668132337804,43940.792050791766,0.09999999999999995,18.10057718821376,13211607.487739708,592.2243923274784,98754.10930033585,608.2414379582239,1913.418565423331,1.6080485027268328,1129.083431422876,0.430223689102734,1.116820088958303,155748.17635582486
51,17,6,5,40548.8768258939,45,6,13,28,1843.1557541783027,84.22201911812726,32,6742479.907879578,0,41038.05377160032,38603.6420973225,37814.9422509748,38291.19062648213,1947.8213302364697,231.1587734803483,0.4121035400710139,-12712.247641368791,0.49151167604350454,5668.557849506386,16.55400475845905,3974.3959307558353,889.2153569188362,42900.11880510683,0.09999999999999995,148.71204609841956,3937477.4852086753,713.8436236393964,78228.90611433327,3.8631048982986727,2937.0102443438586,1.4547163992775012,1193.5388058945607,1.3886419966301828,2.804043580306308,155748.17635582486
48,16,1,13,57894.75379330255,45,52,26,31,-1113.7523860966037,-203.82243569452976,31,705677.480450005,7,39401.683612175824,37776.819374882194,39464.61266417548,38604.90274702855,4021.2656085769872,238.1763068542416,0.060137143464732534,-32299.207345585975,46.35183800994359,5436.566631438135,159.76962603287268,3128.8751830101924,426.35649746092497,43431.27944233279,0.09999999999999992,78.3039839407415,15218620.24086889,111.15815682731414,45910.56378243409,-368.674427840661,635.9186176554508,1.473922605326616,1025.4363808428247,0.7038680611096402,2.9555307565009223,155748.17635582486
156,4,45,4,72800.8273697601,13,13,6,3,2613.733801800459,1852.9489268133848,42,7361500.096555502,13,38235.89079903618,38735.14711432572,38557.82022231116,37872.22001154044,2531.1891809902872,292.4945184953314,0.5440195886650541,-12649.93369129159,10.912075260627747,3454.476010515727,89.96707692598854,593.9738079703536,324.58803673952605,44091.93433438837,0.09999999999999994,177.47111451946498,7625479.8471383,1210.2959841789027,66634.49407994843,254.07704433612332,2876.120557605424,2.85801443227544,947.5387568620238,0.1132784927683701,1.802946610442925,155748.17635582486
61,18,13,6,16863.198283207203,12,13,6,38,-27.416904731944214,-1704.1216360483118,55,3748082.408243134,12,41988.89753354111,38246.77292319022,38539.103127451126,38042.586250704175,200.83947587522707,235.92029418220125,0.9961107052669554,-25578.986923069933,26.44082087955229,1387.6731626257008,173.8368830605249,3760.239173734999,682.0599987910322,44556.09691617413,0.09999999999999999,29.88726170725358,11086586.161198579,-176.37081902242792,95608.85315454617,263.9344768885493,1098.9161973635873,3.871019250266036,1195.776530162739,1.4431551723175493,2.591846823777067,155748.17635582486
153,2,26,6,100695.17489878536,26,1,5,35,760.1337192574176,550.4146941056906,11,5331092.107035042,13,41139.61119723615,38321.836757120574,40561.760910059405,37924.56032168784,2407.1977379986874,292.1469797292138,0.4141961959338829,-31174.042111067516,0.7430976630052932,2317.4342731492134,95.32577743981984,3623.23671441261,104.47863847872733,43488.78869584695,0.09999999999999999,80.24994106561593,13334732.337152198,2295.0823115263397,92730.99324994668,409.8038821261068,2214.8573098162183,0.5609410419344627,1083.8825788364284,0.00971914793101658,3.3244004550026585,155748.17635582486
220,17,5,13,84528.05302010868,26,51,54,35,1125.7736797798284,-1628.5763302926607,9,3395306.957083094,1,38878.398013324964,37883.52547831694,39829.89209936061,38743.59730173844,127.10447107724072,273.7777919055144,0.6918015403728625,-24617.063267233418,38.77826112954591,5709.199945159127,42.117531717907596,795.4037343845475,231.07286553249818,45028.950119518726,0.09999999999999987,122.53342576895497,13911174.165233465,2133.1675035154694,24134.997782283255,428.29823018462343,2750.0357165821492,1.1373054378315048,1166.6230975207166,1.5285194050911313,1.699621283887649,155748.17635582486
2,2,54,5,95164.69560506732,1,5,26,3,2944.257794756296,-2295.0646666222556,1,7239597.878133602,3,40668.634542975415,37724.75785805525,40082.28096801939,38704.36461478184,4667.591891880847,284.90861553185164,0.6314679655822997,-15685.795936177092,25.682307327132932,2716.9108780047677,47.80372686197901,3104.7373629597537,769.9983568833396,43553.66577943699,0.09999999999999985,57.21353936726842,14127250.608605782,1839.7489110183465,74001.25566592481,652.2683097881422,2542.4407866500073,0.48715227530204475,1088.9449976999024,0.8515274678222842,1.4923542080201224,155748.17635582486
180,16,13,43,58019.2949568988,54,0,25,24,1480.5125934902558,314.20598619133716,52,5685668.256339885,4,38151.145255586736,38748.48091709515,40336.08081985477,37939.581981737,1785.5733193073424,240.85138146115932,0.5531521727423093,-33396.64737229534,27.303131451075746,5834.406587883831,216.92653060478926,2731.7975801777116,434.3868535925239,45221.48935099294,0.0999999999999999,243.28141426075942,15011704.229229117,1777.1830144763808,82620.48406728686,302.31793064656733,608.6842883224144,2.228965424479932,1210.8857384412647,1.7795810929046332,3.4589116490506306,155748.17635582486
83,17,12,5,14773.909243620034,6,5,41,27,-789.5965491978885,-1697.756786356139,2,5888610.648497757,0,41150.82035416921,37941.385817052964,38041.98329898271,38151.308133498635,1872.497405261607,259.24234936048606,0.9356737020095562,-21344.95975948918,37.89027266014015,5238.301577524025,102.06892893432708,3557.7574074400704,682.2707939843709,44019.93889145405,0.09999999999999998,66.28344498630878,5092322.881219504,555.4657063365453,23142.045575037206,759.9996760722358,1070.9592191345994,1.3095540761839022,1184.578924967268,1.7363538665555802,1.0507640113182672,155748.17635582486
109,2,50,37,53069.30408796092,37,2,26,31,1673.0882010675891,-2129.195358363607,1,7210823.075359203,19,40375.26317980139,38231.358229913385,40006.14792258478,38216.97393761218,2832.1652761627074,234.77205588156187,0.13148467182345813,-36784.028562296175,1.4403017970894938,4312.787791876287,203.69187178517683,1444.9627712904148,591.2991869309292,45290.14808299292,0.0999999999999999,108.72561731599593,5264631.855159535,-41.02072902897919,33933.27271046872,-172.73422109080732,317.26993880111013,3.5776041996375945,912.7869034931668,1.2216794529763846,3.151451523833548,155748.17635582486
225,2,1,15,2966.6118377808166,5,17,9,24,2540.262570559629,-2220.7806646003573,24,3734762.307126848,0,40131.65524016244,38309.096290331654,37895.04879865794,38898.32775729904,4560.057538146342,248.91308763175277,0.34215730039191894,-24324.888411642267,9.215920494024388,311.2077338886219,192.48353459177278,1837.6384798513188,686.9372185757386,44095.03973804642,0.09999999999999996,111.132044819809,16105661.34332796,-222.34244312770187,54447.159354013536,57.919619802119826,2411.9847100019006,2.3768607722009643,1062.4804467584202,1.1722519490304688,1.1375079592405157,155748.17635582486
175,4,5,26,29644.846205027534,5,1,38,27,2885.7770125351335,2399.8706644888116,5,7697102.973901558,19,37536.55753813037,37793.48691835064,39012.03718234701,38827.29131815884,2721.7620384264715,288.2248594057701,0.47668888415296695,-28055.12832010001,15.808189235907605,2485.121378956467,172.41602854611824,1526.839543507019,300.2425698872687,43240.42329105828,0.09999999999999992,191.86572390055002,6482288.491295312,1250.948083153436,91666.9703363883,55.542508194366974,1326.0448044655798,3.0495232979327,956.8662011242649,0.5074169868838188,2.4632045903128126,155748.17635582486
267,3,32,1,117492.81274555152,54,13,13,29,1992.4040462399948,-2394.8501093252216,17,4095031.2052555406,0,38198.57503840992,38333.595236838104,39219.20563144797,38341.552416534156,225.2102253582467,267.80835099882364,0.6990709425853835,-17525.80915010326,4.999243371481082,2708.326496911129,222.500842662287,2483.89118846903,291.2404403691223,43783.734931056664,0.09999999999999985,183.56217325369425,6959244.137082352,847.5019312568982,35642.96080634057,-104.31491368043703,1088.3247032834101,0.46164359779481456,1031.6424378843553,1.3764963886870631,2.4479751690374894,155748.17635582486
205,17,26,6,51282.861865512445,1,54,1,3,697.7033368894229,-2146.5611164713473,44,1954251.9653498242,25,40504.87627318524,38032.845861248294,41076.034475808476,37930.508438547724,2794.38642475154,231.38298353227762,0.8978330825238776,-12704.072650605372,9.491425698838668,295.72281034035205,195.92266186596393,3652.8733785899935,287.3306567317297,45301.04180718666,0.09999999999999996,48.37053505846967,1145011.4991773458,2239.010847712296,69137.13100051373,383.5170100744713,1229.8959852367398,2.120307583879738,875.5177050292092,0.22814173548884376,1.1605888854101045,155748.17635582486
233,9,6,10,97658.42539222384,6,5,6,3,2199.2746675743347,-914.4159419036612,2,6762839.186295067,22,41463.36608748793,37718.210073142734,38060.82905512378,38233.612890323304,280.7735550593891,249.8194910651141,0.800524577773632,-23944.74160730867,11.624088847114876,59.23038375008837,119.87596048663991,2589.632973208925,592.072890688476,44129.30585984574,0.09999999999999987,248.26469829768251,4051014.782614915,1550.9446510718076,39920.901332423695,-348.2960229067445,1283.8613324516614,2.2783152837904894,988.9738724030777,0.37117174911560724,2.894214971793464,155748.17635582486
221,17,26,6,88976.21861709934,5,6,13,23,-1178.3678065321715,279.6333579213265,87,1590109.9122658847,0,41977.25209064442,37518.796368372554,41262.30020126324,37852.835839207546,2412.7343724377847,274.8434961112341,0.9564277082671887,-18999.041197320264,7.026032175546843,5064.71402351075,205.49025949903512,1831.3649164435237,330.89760529390554,43999.019447793056,0.09999999999999999,25.633376692788488,14575831.109141834,2182.5284848302404,66147.27360281203,854.7098225172131,1710.8662438866272,0.42955859808295704,860.4940235490039,1.4271142053532706,2.1613103886100276,155748.17635582486
197,17,13,26,88388.59055704711,6,47,6,3,2030.6070503367673,-2233.288029159749,7,5645333.854609974,0,37522.67982233632,38719.674765993695,41322.2552636224,38163.688316974636,3920.1738491037804,296.51332145734784,0.24802275996606504,-28.581696966466552,23.929406076908183,1279.8203934161718,239.49604495307926,1094.3058337513899,793.361060051304,45354.82900434722,0.09999999999999998,27.296787907982974,10025872.200607479,278.2748062598654,44393.60243155084,503.7845241888199,1023.9198261685776,0.9928189132256047,1054.7552214101306,0.16689763252103185,2.8915887929574153,155748.17635582486
209,17,5,6,9061.863098994363,5,32,6,10,2533.6619154907908,2470.553825261104,1,351124.4269100562,0,41544.77970819188,38614.23961139029,41881.77712736828,38989.89368971841,3183.1346867435363,297.5089813940799,0.7324732361572412,-14178.856156739559,38.90467807065901,2016.3554559639344,91.42675189056739,3583.351944045571,161.4294575889283,44064.35642335303,0.09999999999999998,42.615577045784704,7483269.028533356,558.0291610101277,13531.22868968069,-216.66698404160803,1213.8751778750739,3.486893130669245,925.4019390841644,0.3259446156454511,3.987299054283451,155748.17635582486
58,17,6,35,43261.7791938364,12,5,38,24,-430.13184345920627,-1689.3564889537938,75,8529435.135769889,25,38683.95061730121,38666.60281239054,39245.644511316204,38144.486927318256,551.1489438204086,256.65482039051074,0.4969785718984898,-21020.16454724642,38.39803616095565,932.2758587017119,209.44498702289556,2129.3882559718404,140.11870107679448,43217.52435661315,0.09999999999999995,186.80229165944107,6112026.701200491,304.90145260663724,21776.843057815946,170.8475062426927,1818.3412789337326,2.192626029371218,899.1754163612972,1.1816859955641665,2.2300889538395223,155748.17635582486
67,2,13,13,91746.07044431192,47,5,16,24,3043.613900217302,-1280.4868743198936,50,790739.77191533,30,40376.81134265432,38408.88057194523,41938.72885076439,38408.22063790162,4788.16457556813,240.2561959428996,0.6140094867904865,-16070.424010060346,25.11419174892968,5235.376668587823,248.8889979296354,511.36289473979843,596.4895628409757,42614.80479437765,0.09999999999999999,53.855202693803285,2425084.914643122,2050.2850105129305,38956.90996024168,848.5193871197773,759.3456550213753,3.9826942830432435,874.00122541237,1.6553172734846056,2.8256349543758024,155748.17635582486
126,2,5,13,87283.5284014198,13,5,13,17,2253.921561139901,2370.1196404505545,6,5458427.206179594,0,39939.103325980905,38380.97284948883,41764.36938101956,38305.12271016278,4532.00666931078,280.22320352666804,0.7059033654729456,-26949.410639819183,30.214759335269502,751.5196335439592,73.22705701882839,4391.16318784559,804.7434047201353,43231.363681069924,0.09999999999999995,95.16821684879216,6194069.839381245,1967.0844770566841,94896.09985253144,881.8485076947977,2073.943722538538,3.868109834924102,1130.0588555020797,0.9322830831771407,1.1549210474753004,155748.17635582486
234,18,38,8,87581.71247663528,52,15,17,35,1162.2116693658236,1553.7922399866898,0,555921.8957005157,0,38097.94040891189,38297.87388092672,39888.911405023326,38572.49298774142,4041.094631917054,239.42559618932177,0.9315807621764783,-30558.320080547306,0.472558180584598,3507.9221958297826,216.90230507408134,2067.4471395879955,778.2578562887717,43823.01994065192,0.09999999999999985,61.02556738541655,3886588.42853786,978.6624693790304,42804.35115245558,-129.8834498199675,803.2027253792342,1.1112634707578133,1117.0298971816644,1.7624650395789114,1.4898815733137512,155748.17635582486
212,4,1,5,80258.29712783628,16,3,6,15,728.0039997777253,-2218.322799853292,1,5949674.6894346,13,38913.7361170388,37916.27729628688,41080.02810073196,38427.859474782854,4200.139929767742,262.3614598666845,0.03944012780363204,-27444.52970412893,34.53308493948795,3298.706597609061,131.69906316347806,2016.0219188434028,222.37371147334687,43756.10297744611,0.09999999999999987,249.71510688087764,14811463.610986793,1424.3479555413069,77424.85879380029,-364.0910956648068,1653.1593160194939,0.8051772959418049,912.0397883801276,0.5375135662183905,1.8603369534765273,155748.17635582486
191,6,6,13,77785.12678856721,32,10,1,24,-675.1448640834559,1844.4098043741824,28,1078831.1668010165,4,40596.4992907867,37944.05400328275,38999.728004498604,38482.81778114928,3844.8263895946207,236.42738615185695,0.12650466171498664,-5358.001078819565,0.6196065991084632,1924.3628385129123,14.350786341702882,1886.7413150788022,590.4921360986009,45198.50430197009,0.09999999999999985,242.01417208565755,2880106.7094662315,13.557800389256897,70189.93828130772,474.96031409845796,2977.628401510526,0.1332212466863658,900.8336155305204,1.1944906062053526,3.4763696325810436,155748.17635582486
162,17,54,12,53778.70308833232,5,26,13,3,1453.8595954807242,1652.5403364391086,20,6961388.456019774,13,39960.81660656198,37819.60118017706,39554.97492464532,38282.71475019745,2288.397488556307,286.6824445906788,0.059976194363314916,-35598.92573495592,18.43042447850308,5858.245738978665,94.75456659210643,1387.539743996891,787.40305566062,43197.28808775653,0.09999999999999991,154.25425118746284,7829544.2709742235,1.2968201555202654,89836.00175066084,-138.6400355200072,2435.0728373527163,0.6575683287467475,1119.35758894776,0.7828680262880465,2.2957013911171145,155748.17635582486
4,10,1,26,58992.422141248506,13,13,6,24,-613.3378029054973,646.3470307368702,2,2824241.9887032583,0,39037.23691775978,37755.78201961986,40826.84136651435,38239.77404214976,4504.196814795689,243.68862702013192,0.18498278900153264,-6014.844059221134,31.053347665408275,3241.240706120278,192.64494686007905,2851.444501600078,338.65234114038714,44797.91301834812,0.09999999999999988,201.5424926450785,16202016.09557412,285.46029169207463,21438.00153556712,38.12277523433755,671.3326904674466,3.335743682476143,948.8222986216887,1.4497679919637623,3.337015813949682,155748.17635582486
25,17,50,6,50848.14821333391,5,1,35,37,2930.263859747276,2425.892706818873,1,6309919.15757734,0,40078.500622049374,38173.30054804024,38295.24131976351,38717.85310895154,1341.1911395622067,278.5829991963114,0.914563252491314,-7012.486927661939,19.172155031432283,2337.061525242632,155.42015346495438,723.0052213849021,119.46403587607328,43121.711114087695,0.09999999999999987,25.92604996738349,10757675.696962228,1846.8277106623568,15735.42346724299,-178.22620200138965,2327.8865591762124,3.762997943175978,977.7005843372357,0.9622566360129481,1.086131047622617,155748.17635582486
199,2,13,13,96490.24433487952,6,6,8,3,3177.67199181468,-2361.284683050108,1,3319292.2255830946,3,41500.84749029474,37663.06149125414,40212.490814583194,38196.02748966225,1567.4042936709118,292.91971353870804,0.8005180611359585,-15757.27485930585,1.596509894480197,4983.711328371826,213.1747249859674,876.2756907916992,859.2059878419733,44613.88226668681,0.09999999999999996,95.01718438092435,9949950.861461388,1753.3512065901882,23924.36027576377,394.9477155419072,388.7616677245834,2.5066429022946037,972.5507498967072,0.5643476115611463,2.463509986364391,155748.17635582486
174,2,5,15,39737.257112193794,37,6,6,24,2403.876965008202,-655.5372938230557,48,8650404.623005044,13,38741.6894928173,38617.48756434657,41838.522118786066,38695.817171870396,4226.188193105828,257.71579579602553,0.8371541791378848,-7153.287793090647,18.922780197150857,5652.90793833289,65.21691022125167,2649.798313780321,861.0035559522985,44678.11964972707,0.09999999999999984,98.28684085554879,14481047.657676049,1830.3627172444503,11078.345314049824,622.2004001277849,996.153754749322,2.164453405915003,981.2228614145106,0.21255955723251518,3.4313939741267063,155748.17635582486
105,2,9,6,114175.27726228282,17,13,5,22,3099.1516852001896,-115.8064386502574,85,1120412.5228798043,0,39133.05309817808,37936.239148725486,41007.14291647541,38179.69731583429,121.05852022620519,237.54918553003444,0.9223491346314411,-32939.85813370712,42.76496018354038,110.8398767317893,26.171045020495548,3731.624920443541,297.29264354066004,42928.50139349486,0.09999999999999996,84.55741890894753,12722427.069502708,592.3602997232409,58629.6782635032,720.1586408746975,2949.361204340274,0.46296775788139577,1199.37745569248,1.1099094108679894,1.4350329636619887,155748.17635582486
