feature_1,Category,Family,Type,Length,Family and Type,Type Id,Type Name,Family Name,Base Offset,Top Offset,Volume,Structural Material,Area,Elevation at Bottom,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Survey,Width,Foundation Thickness,Structural Usage,Elevation from Level,Offset,Mark,Thickness,Unconnected Height,Base Offset From Level,Maximum Ridge Height,Absorptance,Default Thickness,Coarse Scale Fill Color,Height Offset From Level,Perimeter,Sill Height,Head Height,Wall Closure,Panel Width,Location Line,Number,price
145,13,1,21,38308.64311472665,26,5,1,12,500.5727723160285,1753.0231933071545,36,8616102.049517253,19,40989.66807974464,38692.190668164425,40112.54347959034,38571.70338096156,1526.290250932609,294.76943084004165,0.11938681912117832,-17824.66169845639,24.098412753069255,4510.319755492125,79.1700057981464,1955.4051329673125,809.5764884943661,43151.72752899659,0.09999999999999985,106.03677459057639,11440120.948856175,270.80343312114053,52786.87748306837,-124.21159110391858,269.68367824975377,3.1862531118238326,1137.615121496754,1.406153192221002,3.1354818092729113,174824.1195565563
146,18,5,6,8132.982027240117,5,13,30,3,2011.6981687435095,-1216.8265976755522,32,650655.5772246094,30,40550.964441303506,38092.400776815746,40581.33012905646,38792.554592066386,1990.1904776673814,247.53836238739277,0.18818142576540153,-27438.513649316967,36.10089490658236,370.69874606370615,102.5432183379902,1225.677914020866,374.91038207522786,45022.418889571054,0.0999999999999999,101.87919702836105,7946814.973104584,1014.3971931447925,39102.549144166755,734.6618649546174,1829.1190886413804,3.502909285431558,1187.2581014031543,1.4948315945520418,1.5745854013672407,174824.1195565563
54,16,1,37,21975.803319480976,6,17,13,17,-814.0049770229459,-2133.9631486534868,16,5041058.844914964,1,37589.62809642146,38028.18861024389,41353.60443638113,37830.6580814951,2938.6145330741915,249.22761727669612,0.08892729908589214,-35087.2891416871,10.097621303098192,1826.3838233758734,58.600320857574864,1202.5490831219379,869.0440895720554,45209.570715615635,0.09999999999999998,50.796310144386155,12031564.75148923,549.0116770395293,79044.0995768285,815.2503035209713,2869.9247633824284,0.011054669560131902,815.8951684344055,1.379677448748283,1.4216786570440294,174824.1195565563
84,17,5,15,28564.821008900126,13,17,13,24,3202.8769731702278,-162.18262923733118,52,5718323.392325463,0,40812.51573728785,38166.52076360374,40588.56838381532,38658.79770298029,2738.1480056597534,258.0781302264295,0.523775861729258,-7831.804620628896,43.526509075511186,1300.358101621682,244.97717499540556,2628.1391773391256,327.38673768385064,44017.65350375712,0.09999999999999995,216.77489538827672,7429287.225674762,-232.02476921414754,12907.319111529607,649.1845040732396,2594.4476417458445,0.7879873140294209,985.8245603992635,0.3388070819945215,2.5158332610957754,174824.1195565563
16,16,5,0,2158.399908583586,16,8,45,24,2988.9123338812724,251.68733520785645,85,4358018.333821505,1,40774.65376760116,37659.621861576525,40771.810422254704,38934.286991385,520.112753665186,293.78552404865115,0.2231881097091969,-12205.783514302984,12.523638089839267,3083.7626169705227,231.30444199374122,1431.3764537188395,782.1968175975751,42848.31858214238,0.09999999999999985,25.034997227827958,9636563.460200492,163.5354992081718,96270.71280561908,622.046863668824,2771.0623739537878,1.2825557065807804,950.8487835819942,1.9298414542481543,2.4786272404985636,174824.1195565563
223,3,13,8,87132.1455313126,54,32,26,3,1319.900138652516,2448.75321245528,2,1308477.6360611757,13,38388.34143025689,37613.8269038289,40184.53034937804,37912.41121264066,636.5827405100789,249.11302006616526,0.33359748168529124,-3762.067726589019,46.79294444661996,3623.945638993105,222.75402539708278,1769.9063664855987,761.7844355165143,45038.163825646276,0.09999999999999991,66.30279580512344,6572034.139437553,-74.77057050432046,70894.49739581214,550.9649809000337,296.5504719340549,2.57778552541992,1174.5044913401102,0.9344535607442088,3.83123931566372,174824.1195565563
148,17,21,5,109386.59775849008,50,32,6,3,1951.3881264837564,-1517.2619579472787,26,3864464.165667113,30,41999.046831611115,38087.97750489357,41349.053380896476,37857.03345273273,1872.4746974658158,240.71388960132674,0.4694891141078712,-34900.40039394761,6.875988671658889,139.72062436813874,241.91497215394455,2618.4514760930515,378.429037426615,44839.35766819477,0.09999999999999998,51.875425562095316,5757702.90450187,858.2087401002998,95724.33705940159,331.08821186692364,2543.414032438071,0.99652096250882,914.379273986058,1.099914447025477,1.799611122336541,174824.1195565563
253,0,6,41,26984.24672345708,6,54,26,33,3206.6366002346003,-1640.566033250338,71,2488294.7375335232,19,40917.871156146575,38145.53447553114,41194.78701379252,38142.54502550263,1380.3157280717073,294.82674326895403,0.767498846349461,-11706.644772139622,40.665928166810126,1145.8510216044656,205.82348599265703,924.7326255885787,244.82225956171897,44828.70233484258,0.09999999999999998,137.88798629238494,2981069.396077871,186.41872231034324,53361.52414566787,202.9195900698635,1374.1879985856822,1.8138728167937392,916.48534814219,1.0916359004064924,1.9624049202771578,174824.1195565563
11,6,38,51,95290.63392286494,38,32,54,20,942.6322829203823,-611.9543522095028,14,4434375.266935841,0,37988.79615034521,38628.7813054578,41813.81886801717,38129.5039315966,4175.762197822092,235.24490173514414,0.471550908772436,-20460.635330160847,19.188831645892616,3725.280754951397,53.03283602601532,2092.738864135479,845.3631619888611,44678.8215029507,0.09999999999999987,123.41597273449712,16596265.203986894,-331.42128680074086,68233.33799280203,551.6669942710865,2747.001597604714,3.930395389236057,1248.6478393788973,1.968238276416048,2.041252802539864,174824.1195565563
105,18,32,9,55443.490970274186,9,6,13,7,-5.574416775745476,1192.3647352928238,3,9576914.031659586,19,39940.77699933379,37682.349806590384,39832.1604431492,38414.677211147966,2584.694822166832,249.41055081629753,0.6451794258931827,-35149.199187301594,27.701759565858307,5992.456321323919,72.59446343631734,1001.1863381540247,619.6848428332199,43503.859334825844,0.09999999999999991,139.94440726525704,7685713.086951346,1210.057426366532,56505.29405209714,-23.28259832558109,1408.1074206833605,1.6150316060640235,1047.105150411431,0.23261346424322893,1.0098361635575321,174824.1195565563
