feature_1,Category,Family,Type,Length,Family and Type,Type Id,Type Name,Family Name,Base Offset,Top Offset,Volume,Structural Material,Area,Elevation at Bottom,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Survey,Width,Foundation Thickness,Structural Usage,Elevation from Level,Offset,Mark,Thickness,Unconnected Height,Base Offset From Level,Maximum Ridge Height,Absorptance,Default Thickness,Coarse Scale Fill Color,Height Offset From Level,Perimeter,Sill Height,Head Height,Wall Closure,Panel Width,Location Line,Number,price
96,16,12,1,21457.361650505565,6,32,5,10,2519.8729568425438,693.6434807909372,0,697284.3216835828,8,39065.52107759474,38502.725276726,40395.836007190395,38318.80857222509,1740.0251180634446,276.79984367355775,0.22897831882476838,-14113.24780029562,32.362542906010304,4987.78780642792,47.86662030742894,910.9287108884737,889.6366467259585,42972.54151602848,0.0999999999999999,22.656812138063096,14227860.600596724,-84.20078029521301,28849.605769007892,-299.0299539747275,270.0798675064762,3.292019649492654,892.9429208842812,0.3406593438254959,1.781416082676777,352246.3502756802
43,4,13,38,83938.82841791285,34,54,26,10,-933.7155465277509,2294.505352975805,1,8502997.74130656,1,38100.18860613688,38008.0050817711,41288.35900082834,38971.27341803117,3726.888457578986,291.7915938889151,0.0771752817341903,-24464.67894111857,8.70225782055502,4366.825520982843,70.87693601131731,4215.072663421233,646.9674557638662,45289.94522069098,0.09999999999999996,137.3479288351604,9153155.2315312,2310.9044586379255,69092.56816890727,855.0035908046993,2855.1807326155804,3.048629883527061,893.4766461506166,1.762868096900269,3.4840336675327404,352246.3502756802
111,16,1,1,109890.42380397764,32,32,5,24,522.2870061176884,-1480.415151470776,0,1071160.837728911,1,38715.62889085471,38164.24555691218,41687.925467214496,38328.534123602665,3445.5944914362303,247.0552532363615,0.5792379299631464,-27675.733297626066,27.07668890283637,3683.2188480521913,165.30269778171535,1659.1868686175808,329.300968046236,45283.75348261705,0.09999999999999987,240.54409821478487,10708331.85427219,1820.1031971699376,33647.191383441575,-239.03526273070432,1900.2102857955203,1.9953343372409278,1097.854239890385,1.6815679356842244,1.6617709396734663,352246.3502756802
208,17,8,26,120531.91830181338,50,13,5,24,-566.673436825227,1954.635506695714,26,542221.2807988059,0,38900.584326839846,37692.33127843187,39048.83747629034,38680.32594840007,1716.0917692874345,232.45682689621302,0.10448425714181431,-345.3845625842587,8.763435815696734,2425.2562450497453,29.76399496346105,3956.3439059291286,422.07050757682464,45142.7693269217,0.09999999999999987,227.73432213561216,1130290.5292857306,1234.671404612266,35180.785277206305,439.82388486088973,34.911501556331224,1.4688119273155662,1182.5793477570983,0.4854340849471608,3.819888246167425,352246.3502756802
25,17,1,28,91867.9118072791,26,5,34,3,263.3149598126988,2270.6330287072806,1,1430364.77806752,0,39989.118033586,38392.32485509532,40575.74411772807,38602.54150950877,4571.940190180517,260.5661776795885,0.6098908909931618,-18802.67815870459,16.3860392258615,4230.667218593859,56.04567726155144,504.03661118267394,480.9366079734802,44483.66372789914,0.09999999999999992,211.6601350430474,8077166.957116537,692.6163684959458,52964.051777858775,575.4699762047619,2267.8990893020414,0.8071281849129353,1105.1263455106018,1.4040979361544959,3.7571402000087946,352246.3502756802
251,16,1,6,12631.254316228522,26,5,6,24,271.24780874405474,-2425.6373399580343,2,24817.333883739102,3,40612.61511677693,38526.23909718577,38873.114588127966,38000.65507288808,2482.6185032273775,238.08517996521286,0.9860062062076945,-28349.55654111714,33.41207505946635,647.1765545565245,76.04164638967173,820.6546249001782,540.8662315455456,45340.314517501894,0.09999999999999991,181.48436925263678,11382875.039906379,1391.2448279295302,13680.778960055803,858.7979144056005,1005.7439520842786,1.5230426514718851,1190.802289754595,1.9666902561239088,1.3745396820017417,352246.3502756802
113,17,34,13,75266.80652638347,40,5,21,40,-368.2928773637326,-2235.959416138648,1,3607297.4100947515,0,39400.258299313515,38393.212680381344,39629.300889032704,38919.001744445835,4614.635997012346,280.01767176408987,0.0384590681810818,-3387.3139567373582,39.3797560726548,5693.144836805128,230.69612449444463,2719.1454608849517,405.6245621194587,45188.73664012858,0.09999999999999996,171.82403723580362,2851959.793581285,1902.1885867695437,68544.61136969618,286.0252556550231,2464.7308595803033,1.0919602821869412,1157.008178761227,1.8898103910896704,3.1738614454910827,352246.3502756802
224,6,1,5,51643.758350979115,2,26,18,24,3034.1652874405936,-1920.5124561060175,1,8384498.14832713,1,41579.171745805914,37853.96292783852,39134.524942846816,38968.477637089585,2682.7531213253174,299.5219310158277,0.9066185677410957,-37897.837596610916,44.76575596684469,1490.0996614631647,249.37272004146652,2060.4265671154376,625.3326209154085,44003.3764879227,0.0999999999999999,164.24605538157536,14877481.104217526,922.1725968794008,91981.78604840985,-6.376508721812229,683.9820758053345,0.5376914440969278,1017.7139989480825,1.0671126528012036,1.4861721731722064,352246.3502756802
13,18,51,6,95292.5763274981,13,34,13,19,-198.0687596724248,-939.936354084761,4,4763086.803616741,4,40349.0784465656,38316.284033462645,40331.11707103295,38704.907218351065,4830.0320700875545,265.18043711349924,0.6217329260440717,-6355.460674103702,13.64460564453286,994.7693685362059,77.21452340538428,4206.141099785456,826.7936056951856,42931.05558790646,0.1,243.18128572559885,9414543.483523142,227.6244356179127,83409.65953542475,-329.43692004898696,801.6475977286378,2.106039597491674,1198.4563868443274,1.2906037474914107,1.0924415542055663,352246.3502756802
139,2,6,26,123868.44158988856,16,1,6,26,993.3605961320759,724.332418262758,30,4420393.79001521,1,39722.73711632867,38708.29608217511,40269.617864874395,38372.55616687455,198.99929867336283,270.58069307611146,0.3938494972732459,-18568.659348004232,29.28007296468464,130.7787366150098,63.97625105596988,2742.195311653295,636.5912679830153,44279.16735724554,0.09999999999999998,209.5162065713673,10616833.91288658,31.986755655661852,27228.0461418697,703.5973599399756,1624.4667808625336,2.68826127651405,838.7138942938474,0.6255950409713147,1.743650767624061,352246.3502756802
