feature_1,Category,Family,Type,Length,Family and Type,Type Id,Type Name,Family Name,Base Offset,Top Offset,Volume,Structural Material,Area,Elevation at Bottom,Elevation at Bottom Survey,Elevation at Top,Elevation at Top Survey,Width,Foundation Thickness,Structural Usage,Elevation from Level,Offset,Mark,Thickness,Unconnected Height,Base Offset From Level,Maximum Ridge Height,Absorptance,Default Thickness,Coarse Scale Fill Color,Height Offset From Level,Perimeter,Sill Height,Head Height,Wall Closure,Panel Width,Location Line,Number,price
121,1,6,1,97340.45919928719,5,40,13,21,-67.384068122283,-153.88347011739006,73,38135.50896387398,0,40715.42257513136,38705.68446082508,41542.73449433424,38836.179890957486,4831.705866951045,281.20867037352957,0.7473537692284375,-3831.3454782026383,13.295328280921808,3018.6506558420115,40.917914223071975,965.248937170886,417.0914053127231,43212.20955285745,0.1,228.9300218645574,11606164.842157371,2155.415164719578,36273.43984383685,-167.3421920807572,1255.618761784377,1.7414975231306284,928.6419321977061,0.2785149995987384,1.7987050812804242,183960.90361520345
254,10,6,1,125166.06070101753,28,26,5,2,-530.1272801840612,-1166.9200063338744,45,2846928.3707713583,1,40306.40370596997,37929.54647079116,42056.951304553644,38097.333676029404,2645.2764389013855,251.90866954324412,0.6972296590567456,-20325.21646773206,43.74854335592644,819.0639415974767,247.44832383776108,3881.890990806779,822.2722177394869,44682.68781747938,0.09999999999999996,246.99371111789446,2749836.5073555866,-19.45446932232511,29403.032580036805,26.74701443665475,550.1147442304148,3.9651241954828538,831.4195037863309,1.4296107182931401,1.7741287048347012,183960.90361520345
232,17,6,37,50177.79198061761,44,29,5,3,793.8816241607469,1240.1833619294925,16,482840.6204293886,1,38710.88833757158,38199.56851192327,39597.32739988151,38802.62053510365,2344.2142482758745,270.6070254565419,0.2625458575694587,-7126.612315979124,30.799360473464166,3574.6156275010676,201.68680533810823,3140.837584688839,119.92513943321272,44731.64933470472,0.1,244.24232086110626,11020985.575224537,-216.1346262179281,55516.376179029416,6.431107215478221,2209.631218003766,2.6489454477708367,1163.8426530272873,0.7552407056387389,3.7568018984441616,183960.90361520345
230,4,26,8,25992.723920644807,1,5,26,28,-996.8391308911906,-1375.4396884426028,0,142681.67290909635,1,38964.563197528725,38101.02385315087,41194.71320105768,38332.04393289478,1472.9606711632864,272.85498803534114,0.9306492334060381,-24563.407222600395,49.197114037698086,1004.9236667912631,225.1751657251884,3067.013816019872,401.89367465869077,44254.07047650688,0.09999999999999999,184.33937645790581,7469512.328698967,1178.0449523933964,7521.628769379915,873.9439159370975,2990.134164220465,2.9961789724428765,1149.5140066572694,1.6710514297995764,2.5282822156424443,183960.90361520345
196,15,39,13,109383.6346472316,13,26,6,24,-860.6111343995954,-1371.1111372232785,1,2914302.151698228,34,39625.30907834961,38467.746750765815,40612.88160451521,38533.10582018356,1246.4447911139027,233.25888110785397,0.5150330032200359,-14078.140481552728,10.00637336001257,850.3589867818207,150.5003810630024,1956.6959299226842,624.1023910519575,44458.85402545408,0.09999999999999995,29.89933614161799,15974438.725332756,-349.1744677049699,59712.30305668858,-125.79342545307424,537.5557040304961,3.200302207463399,953.247091951268,0.782847696719255,3.1617014882860746,183960.90361520345
65,17,42,7,44775.53854211766,10,13,2,3,1962.7599870410108,-435.1298353347606,0,4512115.626932195,13,40626.52264851079,37788.49325049128,41267.90966329079,38411.75844488686,3715.1503129099533,234.17681653509098,0.49856079976468237,-18265.589779670172,28.45490018363499,2191.9927256572178,245.05378867088294,658.183859653149,661.6514581207939,43607.540782526856,0.09999999999999985,232.9356372666152,6719518.001948353,2153.2189401252513,55277.32802510143,-157.56764402388686,1908.2061236337213,2.281470213469648,1012.4371884534761,0.9675447174910046,3.376738130298028,183960.90361520345
112,5,1,37,22112.59682960465,5,13,5,38,1522.7846121898951,1523.297795383949,17,72057.59255531979,13,41465.24160223995,37612.8600907193,37922.04492629735,38576.909116984,2903.952662652516,290.40920891204837,0.7925174413141086,-9935.809731469966,23.833949169768232,1288.207928406329,199.24888166181964,1682.7735951271115,402.5188845184778,45348.954282355306,0.09999999999999984,123.00136740987554,11241557.225087497,564.8035421948389,31269.68886083807,252.37640657155953,394.71661217814204,3.6086167902636097,823.3036276268327,0.5699681304891822,1.0743660117083087,183960.90361520345
195,10,37,44,38081.564877833305,50,5,6,3,816.1499930411217,-249.57218588156093,17,3897908.069882513,21,41738.73479315957,38706.26768855587,38726.881076078535,37857.84396565097,3675.9889595977834,246.7694455157216,0.43230220388943497,-38378.73879613472,38.99640723432912,2757.2691769525572,59.86458396840437,2584.4666569103347,219.43734230957722,43402.46803104573,0.09999999999999992,219.08410121153233,13046252.732313706,2013.4337987778244,67093.26198412562,-324.5133248177224,1964.1310295942922,0.705275938211332,848.5716715655054,0.8639137544638984,3.3675467133580206,183960.90361520345
183,2,6,32,48429.48560162473,5,5,5,2,2776.5855554161317,-307.12729743020327,2,1915310.1530308938,1,39806.98565681254,37968.07927067076,39071.203313355414,38036.89980173074,4383.152012919951,244.74394441892656,0.38328677246753073,-25338.356266840605,29.39898800606565,2775.2153420670966,235.87506017152893,1977.1838265127442,485.9517095353594,43113.234867019244,0.0999999999999999,220.69258914544815,9386479.012295542,1263.9772563280192,86983.52522397893,737.9580801611728,463.64150574406557,1.9315909015190256,815.6922090583594,1.6681974610527885,1.2574228522762096,183960.90361520345
236,18,38,6,55880.904523662524,8,13,26,24,1026.8812489759184,-7.314561929660158,0,2291019.1382213775,0,37671.041964745804,37817.83416809164,40141.632691042054,37857.20180422555,3653.585580820273,232.9412770343812,0.4164259858540429,-36192.87899267831,20.55620243542729,1648.7215333601462,242.2277962520892,3772.2282677436306,512.3724879383194,44324.982476877056,0.0999999999999999,19.289424585338374,7372343.172411668,2032.844738066438,23647.623628695383,335.82408718696706,1020.6124851190966,1.084828456524857,969.934232000182,1.3349741414983234,1.4687243349525727,183960.90361520345
221,9,25,12,121832.7612758245,51,1,5,31,1307.615799206057,-1481.4904956975913,2,7147964.39305314,1,38608.848401595526,37706.18009137005,38909.694378452,38900.98758483597,1192.2726774609985,252.55795039565865,0.9643335787387799,-33464.24292942797,7.273765129502497,2465.1571176200605,208.3346511962569,4399.66075276536,528.097400841189,43249.62948728261,0.1,183.25908500588443,13888406.479632966,2312.104399266761,68772.50248181401,502.3728515964996,1177.4181517426048,0.8616818333871086,871.8473611353744,0.45122142409258403,2.343413023244575,183960.90361520345
146,16,13,17,51751.64903414561,6,46,6,3,2475.642654386878,67.55361043509129,49,2653703.7986499206,25,38354.47179236765,37828.28958921485,41979.497489281595,38415.926850772,2363.637473087583,237.29711791640003,0.7442781048342632,-18463.877733299298,16.993447843622928,797.0055887742501,58.722566035464865,3191.712219821555,430.93147365746887,45374.78781883499,0.09999999999999995,227.2195662261565,7216854.5782935,-104.82510910392293,12297.510053993923,632.5965702932447,406.60935067178247,0.9631247237777236,950.7088321456071,1.6136882608527865,1.5441879825559708,183960.90361520345
16,2,19,5,75797.63112336265,13,1,38,3,-965.8259699181509,2294.4392861725883,1,543253.0040482003,0,37821.046523986995,38169.058409111334,40443.55758799899,37855.21489458746,3140.2768626183056,298.9602696772851,0.12503022099791528,-33711.40001207599,24.25715480825657,2716.6985601313295,145.02663641293663,1525.4038325114157,533.3007500220464,43663.80804209145,0.09999999999999991,195.65337106256655,16589043.612093197,1560.5108082903891,23937.96068662464,-315.9619069746361,798.759836595704,2.629120413717745,983.759277568312,0.8631085274575547,2.0754028073513338,183960.90361520345
58,0,6,6,110783.37669765962,13,54,28,3,279.7786387409333,-2126.237292461434,1,7004885.198512903,19,40124.887838902694,38570.71117576149,38862.70426359006,38795.260740864454,286.8409777900029,295.4657918668719,0.5523862548404583,-37797.02306595869,19.036195347190628,788.7049295630567,166.09382374450985,4362.0938075965905,422.49791372877377,45040.99520116062,0.09999999999999987,210.76713056228473,7218985.684322954,239.26251931175022,55866.086165647495,583.2300663725877,27.4951344219016,2.1000769258663787,1088.611458514236,1.6167912058470346,3.9938001873578264,183960.90361520345
20,17,6,6,78448.23842741073,32,39,6,29,1371.1335041167977,1573.0491686872492,22,9578729.32535802,0,41009.29094364162,38533.600236349914,39383.212558188534,38444.14856217353,2897.70885368519,232.94190618456898,0.9189368379948915,-9810.688137570942,39.13740069774658,4990.655089265996,57.79956846503216,4127.252738338763,751.959458912709,42876.114583563605,0.09999999999999996,163.60802913914065,16475297.054065881,2246.126711253082,56011.32613665581,786.0825386190857,822.3730627190032,0.05081079989261417,1184.0589441218353,0.396609461760117,2.9010621756981108,183960.90361520345
73,17,5,5,122456.82031018034,7,6,32,24,1317.8303144219494,747.9249542121142,15,9714266.975973489,19,37736.31407772564,38286.3554803217,38263.70843603723,38378.881541092625,163.60054870377886,298.8816223055963,0.7948048837860048,-33543.876756545775,16.282494815345554,2768.2324588695374,87.92610164696123,2247.5659346278853,782.6588985433989,45252.95463693172,0.09999999999999998,179.04113104242668,719346.8629361279,75.85619127010074,39284.41501046125,598.7055538756453,946.7144211380447,1.9566407116048152,840.7648201245426,0.14510756677605485,1.3878432149265845,183960.90361520345
194,17,6,37,75232.5191947409,5,21,47,4,-185.73800523881073,2250.5051062040966,1,1924483.7399652577,30,40027.11262619382,37690.22206720639,38348.12604442682,38425.503487129696,4668.381226285205,248.39767021710207,0.5544774763264749,-31224.617975919184,47.971755367748244,2884.594721208291,229.95520849918145,2970.696158391154,818.1414086531165,43573.07124432323,0.0999999999999999,42.43734071455468,3244976.2257607365,1706.1172803724776,52969.55548254893,215.19928665531586,789.9253022375462,1.681496954736453,1219.076089689935,1.3001115006225874,1.5723149811758488,183960.90361520345
